dataset,rho,horizon,model,test_run_id,accuracy,precision_congested,recall_congested,f1_congested,n_test,congestion_rate,accuracy_std,precision_congested_std,recall_congested_std,f1_congested_std,n_test_runs
history_only,0.5,extra_long,Naive (persistence),ALL_MEAN,0.7938917856705867,0.16349623579257608,0.16373921241884018,0.16361727291860614,,0.12320709831454764,0.007582699684762399,0.017848933730923874,0.017662939947718618,0.017755099628745556,5.0
history_only,0.5,extra_long,Logistic Regression,ALL_MEAN,0.8767929016854523,0.0,0.0,0.0,,0.12320709831454764,0.00615225652227212,0.0,0.0,0.0,5.0
history_only,0.5,extra_long,Random Forest,ALL_MEAN,0.8766713411827955,0.11776315789473683,0.0015876732168637968,0.0031319652305948193,,0.12320709831454764,0.005952659863340647,0.20570549504697433,0.002961929384372153,0.0058401267769800065,5.0
history_only,0.7,short,Naive (always 'not congested'),25,0.8149578651685393,0.0,0.0,0.0,19936.0,0.18504213483146068,,,,,
history_only,0.7,short,Naive (persistence),25,0.8645164526484751,0.6338753387533875,0.6340471672539983,0.6339612413606179,19936.0,0.18504213483146068,,,,,
history_only,0.7,short,Logistic Regression,25,0.8772572231139647,0.7381134969325154,0.5218216318785579,0.6114022550420836,19936.0,0.18504213483146068,,,,,
history_only,0.7,short,Random Forest,25,0.8765048154093098,0.7517439474764054,0.49661154784494443,0.5981064316030036,19936.0,0.18504213483146068,,,,,
history_only,0.7,short,Naive (always 'not congested'),26,0.8364565587734242,0.0,0.0,0.0,19958.0,0.1635434412265758,,,,,
history_only,0.7,short,Naive (persistence),26,0.8674215853291913,0.5945532435740514,0.5952818627450981,0.5949173300673607,19958.0,0.1635434412265758,,,,,
history_only,0.7,short,Logistic Regression,26,0.8789457861509169,0.6854768153980753,0.4800857843137255,0.5646846846846847,19958.0,0.1635434412265758,,,,,
history_only,0.7,short,Random Forest,26,0.8785950496041688,0.6975105683419446,0.45496323529411764,0.550713888373818,19958.0,0.1635434412265758,,,,,
history_only,0.7,short,Naive (always 'not congested'),27,0.8291814946619217,0.0,0.0,0.0,19951.0,0.1708185053380783,,,,,
history_only,0.7,short,Naive (persistence),27,0.8642674552654003,0.6026995305164319,0.6026995305164319,0.6026995305164319,19951.0,0.1708185053380783,,,,,
history_only,0.7,short,Logistic Regression,27,0.878051225502481,0.708779443254818,0.4856220657276995,0.5763538220442278,19951.0,0.1708185053380783,,,,,
history_only,0.7,short,Random Forest,27,0.8790035587188612,0.7296672828096118,0.46332159624413144,0.5667623833452979,19951.0,0.1708185053380783,,,,,
history_only,0.7,short,Naive (always 'not congested'),28,0.8426673351717222,0.0,0.0,0.0,19945.0,0.15733266482827776,,,,,
history_only,0.7,short,Naive (persistence),28,0.8747054399598897,0.6018489002231431,0.6016571064372211,0.6017529880478087,19945.0,0.15733266482827776,,,,,
history_only,0.7,short,Logistic Regression,28,0.8875407370268238,0.7074640704682429,0.4862970044614404,0.5763928234183192,19945.0,0.15733266482827776,,,,,
history_only,0.7,short,Random Forest,28,0.8875407370268238,0.721644378405151,0.464308476736775,0.5650572038006593,19945.0,0.15733266482827776,,,,,
history_only,0.7,short,Naive (always 'not congested'),29,0.8461461310867058,0.0,0.0,0.0,19941.0,0.15385386891329422,,,,,
history_only,0.7,short,Naive (persistence),29,0.8831553081590693,0.6203522504892368,0.6199478487614081,0.6201499836974242,19941.0,0.15385386891329422,,,,,
history_only,0.7,short,Logistic Regression,29,0.8971465824181335,0.7350901525658807,0.5182529335071708,0.6079143567195565,19941.0,0.15385386891329422,,,,,
history_only,0.7,short,Random Forest,29,0.8966451030540094,0.74645129711209,0.4970664928292047,0.5967521033065937,19941.0,0.15385386891329422,,,,,
history_only,0.7,short,Naive (always 'not congested'),ALL_MEAN,0.8338818769724627,0.0,0.0,0.0,,0.16611812302753734,0.011085459013916795,0.0,0.0,0.0,5.0
history_only,0.7,short,Naive (persistence),ALL_MEAN,0.8708132482724051,0.6106658527112502,0.6107267031428315,0.6106962147379287,,0.16611812302753734,0.007231542257618303,0.014375838465640103,0.01424155716603427,0.014307597107203265,5.0
history_only,0.7,short,Logistic Regression,ALL_MEAN,0.883788310842464,0.7149847957239065,0.4984158839777189,0.5873495883817743,,0.16611812302753734,0.007636012339726193,0.019518969254992274,0.017820657387807515,0.018740842594031182,5.0
history_only,0.7,short,Random Forest,ALL_MEAN,0.8836578527626345,0.7294034948290407,0.47525426978983465,0.5754784020858745,,0.16611812302753734,0.007512733624789818,0.01932436606391304,0.017921113605228946,0.01877471480069396,5.0
history_only,0.7,medium,Naive (always 'not congested'),25,0.815008025682183,0.0,0.0,0.0,19936.0,0.18499197431781703,,,,,
history_only,0.7,medium,Naive (persistence),25,0.8202247191011236,0.5140921409214092,0.5143709327548807,0.5142314990512334,19936.0,0.18499197431781703,,,,,
history_only,0.7,medium,Logistic Regression,25,0.851274077046549,0.7774366845740599,0.27467462039045554,0.40593067521538767,19936.0,0.18499197431781703,,,,,
history_only,0.7,medium,Random Forest,25,0.8503711878009631,0.7567370721048798,0.2817245119305857,0.4105907923335309,19936.0,0.18499197431781703,,,,,
history_only,0.7,medium,Naive (always 'not congested'),26,0.8366569796572803,0.0,0.0,0.0,19958.0,0.16334302034271972,,,,,
history_only,0.7,medium,Naive (persistence),26,0.8219260446938571,0.45501835985312117,0.45613496932515335,0.45557598039215685,19958.0,0.16334302034271972,,,,,
history_only,0.7,medium,Logistic Regression,26,0.8567992784848181,0.6847426470588235,0.2285276073619632,0.3426862925482981,19958.0,0.16334302034271972,,,,,
history_only,0.7,medium,Random Forest,26,0.8554965427397535,0.6604095563139932,0.23742331288343557,0.3492779783393502,19958.0,0.16334302034271972,,,,,
history_only,0.7,medium,Naive (always 'not congested'),27,0.8291814946619217,0.0,0.0,0.0,19951.0,0.1708185053380783,,,,,
history_only,0.7,medium,Naive (persistence),27,0.8193574256929477,0.47124413145539906,0.47124413145539906,0.47124413145539906,19951.0,0.1708185053380783,,,,,
history_only,0.7,medium,Logistic Regression,27,0.856147561525738,0.7419064748201439,0.2420774647887324,0.36504424778761063,19951.0,0.1708185053380783,,,,,
history_only,0.7,medium,Random Forest,27,0.8553455967119442,0.7208121827411168,0.25,0.3712418300653595,19951.0,0.1708185053380783,,,,,
history_only,0.7,medium,Naive (always 'not congested'),28,0.84271747305089,0.0,0.0,0.0,19945.0,0.15728252694911005,,,,,
history_only,0.7,medium,Naive (persistence),28,0.8276259714214089,0.4520242269684412,0.4520242269684412,0.4520242269684412,19945.0,0.15728252694911005,,,,,
history_only,0.7,medium,Logistic Regression,28,0.8600150413637503,0.6638176638176638,0.2228243544788014,0.3336515513126492,19945.0,0.15728252694911005,,,,,
history_only,0.7,medium,Random Forest,28,0.8598646277262472,0.651595744680851,0.23430028689831048,0.34466588511137164,19945.0,0.15728252694911005,,,,,
history_only,0.7,medium,Naive (always 'not congested'),29,0.8459956872774685,0.0,0.0,0.0,19941.0,0.15400431272253146,,,,,
history_only,0.7,medium,Naive (persistence),29,0.8403791183992779,0.4817351598173516,0.48095083034842073,0.48134267557438487,19941.0,0.15400431272253146,,,,,
history_only,0.7,medium,Logistic Regression,29,0.8732761646858231,0.7332761578044596,0.27841094106154346,0.40358744394618834,19941.0,0.15400431272253146,,,,,
history_only,0.7,medium,Random Forest,29,0.872523945639637,0.7134786117836965,0.2878541191794204,0.41020881670533643,19941.0,0.15400431272253146,,,,,
history_only,0.7,medium,Naive (always 'not congested'),ALL_MEAN,0.8339119320659487,0.0,0.0,0.0,,0.16608806793405131,0.011052824914271316,0.0,0.0,0.0,5.0
history_only,0.7,medium,Naive (persistence),ALL_MEAN,0.825902655861723,0.4748228038031444,0.474945018170459,0.4748837026883231,,0.16608806793405131,0.007790124829802091,0.022426143248472623,0.022286092928559972,0.022354228497415047,5.0
history_only,0.7,medium,Logistic Regression,ALL_MEAN,0.8595024246213357,0.7202359256150301,0.24930299761629918,0.3701800421620268,,0.16608806793405131,0.007432987293487617,0.040876350793091,0.02313411040464185,0.03003589703370358,5.0
history_only,0.7,medium,Random Forest,ALL_MEAN,0.858720380123709,0.7006066335249075,0.2582604461783504,0.3771970605109897,,0.16608806793405131,0.007527802156342064,0.03935085874587264,0.022373458342687363,0.028559182985228502,5.0
history_only,0.7,long,Naive (always 'not congested'),25,0.815158507223114,0.0,0.0,0.0,19936.0,0.18484149277688602,,,,,
history_only,0.7,long,Naive (persistence),25,0.7774378009630819,0.3981029810298103,0.3986431478968792,0.3983728813559322,19936.0,0.18484149277688602,,,,,
history_only,0.7,long,Logistic Regression,25,0.8294040930979133,0.7874493927125507,0.10556309362279512,0.18616893993778416,19936.0,0.18484149277688602,,,,,
history_only,0.7,long,Random Forest,25,0.8305577849117175,0.7736185383244206,0.11777476255088196,0.20442769665567592,19936.0,0.18484149277688602,,,,,
history_only,0.7,long,Naive (always 'not congested'),26,0.8370578214249925,0.0,0.0,0.0,19958.0,0.1629421785750075,,,,,
history_only,0.7,long,Naive (persistence),26,0.7758292414069546,0.3130354957160343,0.3145756457564576,0.3138036809815951,19958.0,0.1629421785750075,,,,,
history_only,0.7,long,Logistic Regression,26,0.8472792865016535,0.7914285714285715,0.08517835178351783,0.1538034425319267,19958.0,0.1629421785750075,,,,,
history_only,0.7,long,Random Forest,26,0.8472291812806895,0.7518610421836228,0.09317343173431734,0.16580027359781122,19958.0,0.1629421785750075,,,,,
history_only,0.7,long,Naive (always 'not congested'),27,0.8291313718610596,0.0,0.0,0.0,19951.0,0.1708686281389404,,,,,
history_only,0.7,long,Naive (persistence),27,0.7705879404541126,0.3286384976525822,0.32854209445585214,0.3285902889834238,19951.0,0.1708686281389404,,,,,
history_only,0.7,long,Logistic Regression,27,0.8365996691895143,0.7075208913649025,0.07450865356409504,0.13481953290870488,19951.0,0.1708686281389404,,,,,
history_only,0.7,long,Random Forest,27,0.8367500375921006,0.6711711711711712,0.08741566441771781,0.15468466130288086,19951.0,0.1708686281389404,,,,,
history_only,0.7,long,Naive (always 'not congested'),28,0.8425670594133868,0.0,0.0,0.0,19945.0,0.1574329405866132,,,,,
history_only,0.7,long,Naive (persistence),28,0.7808473301579343,0.30379343321644886,0.3035031847133758,0.3036482396049068,19945.0,0.1574329405866132,,,,,
history_only,0.7,long,Logistic Regression,28,0.8470293306593131,0.6468646864686468,0.062420382165605096,0.11385419692128958,19945.0,0.1574329405866132,,,,,
history_only,0.7,long,Random Forest,28,0.8467285033843068,0.6182336182336182,0.06910828025477707,0.12431967917502149,19945.0,0.1574329405866132,,,,,
history_only,0.7,long,Naive (always 'not congested'),29,0.8463467228323555,0.0,0.0,0.0,19941.0,0.15365327716764454,,,,,
history_only,0.7,long,Naive (persistence),29,0.7939922772177925,0.32974559686888455,0.3299608355091384,0.3298531810766721,19941.0,0.15365327716764454,,,,,
history_only,0.7,long,Logistic Regression,29,0.8552730555137656,0.7079439252336449,0.09889033942558746,0.17353951890034364,19941.0,0.15365327716764454,,,,,
history_only,0.7,long,Random Forest,29,0.855072463768116,0.6835443037974683,0.10574412532637076,0.18315432447710572,19941.0,0.15365327716764454,,,,,
history_only,0.7,long,Naive (always 'not congested'),ALL_MEAN,0.8340522965509818,0.0,0.0,0.0,,0.16594770344901832,0.011080415686508856,0.0,0.0,0.0,5.0
history_only,0.7,long,Naive (persistence),ALL_MEAN,0.7797389180399752,0.33466320089675206,0.3350449816663406,0.33485365440050596,,0.16594770344901832,0.007857581399240157,0.03318368807081551,0.03324677879049649,0.03321387049510332,5.0
history_only,0.7,long,Logistic Regression,ALL_MEAN,0.8431170869924319,0.7282414934416632,0.0853121641123201,0.1524371262400098,,0.16594770344901832,0.009065539833061952,0.054702287885062664,0.01571772513741698,0.026015514913768002,5.0
history_only,0.7,long,Random Forest,ALL_MEAN,0.8432675941873861,0.6996857347420603,0.09464325285681299,0.16647732704169904,,0.16594770344901832,0.008614462332401485,0.05638509654944571,0.01652107348132072,0.026963476918017013,5.0
history_only,0.7,extra_long,Naive (always 'not congested'),25,0.8151083467094703,0.0,0.0,0.0,19936.0,0.1848916532905297,,,,,
history_only,0.7,extra_long,Naive (persistence),25,0.7975521669341894,0.45257452574525747,0.45306565382528485,0.45281995661605207,19936.0,0.1848916532905297,,,,,
history_only,0.7,extra_long,Logistic Regression,25,0.8379313804173355,0.7630057803468208,0.17905588714053175,0.2900461437046803,19936.0,0.1848916532905297,,,,,
history_only,0.7,extra_long,Random Forest,25,0.8379815409309791,0.7701421800947867,0.176342919153554,0.2869757174392936,19936.0,0.1848916532905297,,,,,
history_only,0.7,extra_long,Naive (always 'not congested'),26,0.8368574005411363,0.0,0.0,0.0,19958.0,0.1631425994588636,,,,,
history_only,0.7,extra_long,Naive (persistence),26,0.793065437418579,0.36627906976744184,0.3676289926289926,0.3669527896995708,19958.0,0.1631425994588636,,,,,
history_only,0.7,extra_long,Logistic Regression,26,0.8500851788756388,0.6946902654867256,0.14465601965601965,0.23945094051855617,19958.0,0.1631425994588636,,,,,
history_only,0.7,extra_long,Random Forest,26,0.8501853893175669,0.6985074626865672,0.14373464373464373,0.23841059602649006,19958.0,0.1631425994588636,,,,,
history_only,0.7,extra_long,Naive (always 'not congested'),27,0.8291814946619217,0.0,0.0,0.0,19951.0,0.1708185053380783,,,,,
history_only,0.7,extra_long,Naive (persistence),27,0.7893839907774046,0.3835093896713615,0.3835093896713615,0.3835093896713615,19951.0,0.1708185053380783,,,,,
history_only,0.7,extra_long,Logistic Regression,27,0.8415117036740013,0.6824925816023739,0.13497652582159625,0.2253797158255757,19951.0,0.1708185053380783,,,,,
history_only,0.7,extra_long,Random Forest,27,0.8412610896696907,0.6822995461422088,0.13233568075117372,0.22167608749078396,19951.0,0.1708185053380783,,,,,
history_only,0.7,extra_long,Naive (always 'not congested'),28,0.84271747305089,0.0,0.0,0.0,19945.0,0.15728252694911005,,,,,
history_only,0.7,extra_long,Naive (persistence),28,0.7982451742291301,0.3586228881096589,0.3586228881096589,0.3586228881096589,19945.0,0.15728252694911005,,,,,
history_only,0.7,extra_long,Logistic Regression,28,0.8483830533968413,0.5915721231766613,0.11635320369780044,0.19445924347362814,19945.0,0.15728252694911005,,,,,
history_only,0.7,extra_long,Random Forest,28,0.8479819503634997,0.5834658187599364,0.11699075549888428,0.19490175252257036,19945.0,0.15728252694911005,,,,,
history_only,0.7,extra_long,Naive (always 'not congested'),29,0.846296574895943,0.0,0.0,0.0,19941.0,0.15370342510405696,,,,,
history_only,0.7,extra_long,Naive (persistence),29,0.8130986409909232,0.39204174820613175,0.39216965742251225,0.39210569238297177,19941.0,0.15370342510405696,,,,,
history_only,0.7,extra_long,Logistic Regression,29,0.8609397723283687,0.6906005221932114,0.17259380097879282,0.2761681023231532,19941.0,0.15370342510405696,,,,,
history_only,0.7,extra_long,Random Forest,29,0.8615916955017301,0.6998689384010485,0.17422512234910278,0.27899686520376177,19941.0,0.15370342510405696,,,,,
history_only,0.7,extra_long,Naive (always 'not congested'),ALL_MEAN,0.8340322579718723,0.0,0.0,0.0,,0.16596774202812772,0.011094793222732354,0.0,0.0,0.0,5.0
history_only,0.7,extra_long,Naive (persistence),ALL_MEAN,0.7982690820700452,0.3906055242999703,0.39099931633156204,0.390802143295923,,0.16596774202812772,0.008080261401983958,0.03318807139231493,0.03317861987455167,0.0331824917568522,5.0
history_only,0.7,extra_long,Logistic Regression,ALL_MEAN,0.8477702177384371,0.6844722545611586,0.1495270874589482,0.2451008291691187,,0.16596774202812772,0.007939061642713165,0.054669610571235906,0.02340929726644061,0.034556245499053555,5.0
history_only,0.7,extra_long,Random Forest,ALL_MEAN,0.8478003331566933,0.6868567892169095,0.1487258242974717,0.24419220373657993,,0.16596774202812772,0.008186495455156371,0.05991989951400829,0.023296271847425915,0.03467490321250702,5.0
history_only,0.8,short,Naive (always 'not congested'),25,0.8450711280304548,0.0,0.0,0.0,19964.0,0.1549288719695452,,,,,
history_only,0.8,short,Naive (persistence),25,0.9166499699459026,0.7310054962819269,0.7310054962819269,0.7310054962819269,19964.0,0.1549288719695452,,,,,
history_only,0.8,short,Logistic Regression,25,0.9179022240032058,0.7974631751227496,0.6301325573876495,0.7039913310456926,19964.0,0.1549288719695452,,,,,
history_only,0.8,short,Random Forest,25,0.918353035463835,0.8004106776180698,0.6301325573876495,0.7051374819102749,19964.0,0.1549288719695452,,,,,
history_only,0.8,short,Naive (always 'not congested'),26,0.8672411201843595,0.0,0.0,0.0,19961.0,0.1327588798156405,,,,,
history_only,0.8,short,Naive (persistence),26,0.9220980912779921,0.7069943289224953,0.7056603773584905,0.7063267233238905,19961.0,0.1327588798156405,,,,,
history_only,0.8,short,Logistic Regression,26,0.9291618656379941,0.8044334975369458,0.6162264150943396,0.6978632478632478,19961.0,0.1327588798156405,,,,,
history_only,0.8,short,Random Forest,26,0.9288612794950153,0.8038537549407114,0.6139622641509433,0.6961916987590928,19961.0,0.1327588798156405,,,,,
history_only,0.8,short,Naive (always 'not congested'),27,0.8298362461815815,0.0,0.0,0.0,19969.0,0.17016375381841856,,,,,
history_only,0.8,short,Naive (persistence),27,0.9152185888126596,0.7512525788387857,0.7501471453796351,0.7506994551612428,19969.0,0.17016375381841856,,,,,
history_only,0.8,short,Logistic Regression,27,0.9158695978767089,0.8174427198817442,0.6509711595055915,0.7247706422018348,19969.0,0.17016375381841856,,,,,
history_only,0.8,short,Random Forest,27,0.9158695978767089,0.8186201780415431,0.6494997057092408,0.7243190022973417,19969.0,0.17016375381841856,,,,,
history_only,0.8,short,Naive (always 'not congested'),28,0.8069120961682945,0.0,0.0,0.0,19965.0,0.1930879038317055,,,,,
history_only,0.8,short,Naive (persistence),28,0.9060355622339094,0.7566796368352788,0.7566796368352788,0.7566796368352788,19965.0,0.1930879038317055,,,,,
history_only,0.8,short,Logistic Regression,28,0.9065865264212372,0.8172831632653061,0.6648508430609598,0.7332284365612931,19965.0,0.1930879038317055,,,,,
history_only,0.8,short,Random Forest,28,0.9061357375406962,0.8173662287728293,0.6617380025940337,0.7313646788990825,19965.0,0.1930879038317055,,,,,
history_only,0.8,short,Naive (always 'not congested'),29,0.8323068449251415,0.0,0.0,0.0,19971.0,0.16769315507485855,,,,,
history_only,0.8,short,Naive (persistence),29,0.9162786039757649,0.7503732457449985,0.7503732457449985,0.7503732457449985,19971.0,0.16769315507485855,,,,,
history_only,0.8,short,Logistic Regression,29,0.9200340493715888,0.8208791208791208,0.6691549716333234,0.7372923178154301,19971.0,0.16769315507485855,,,,,
history_only,0.8,short,Random Forest,29,0.9197836863452006,0.8200806156101136,0.668259181845327,0.736426456071076,19971.0,0.16769315507485855,,,,,
history_only,0.8,short,Naive (always 'not congested'),ALL_MEAN,0.8362734870979663,0.0,0.0,0.0,,0.16372651290203363,0.019777039126311582,0.0,0.0,0.0,5.0
history_only,0.8,short,Naive (persistence),ALL_MEAN,0.9152561632492457,0.7392610573246972,0.738773180320066,0.7390169114694676,,0.16372651290203363,0.00519270558032599,0.018330195207852826,0.018662070727862464,0.01849460027649312,5.0
history_only,0.8,short,Logistic Regression,ALL_MEAN,0.9179108526621469,0.8115003353371734,0.6462671893363727,0.7194291950974996,,0.16372651290203363,0.007259482317810994,0.008985507381822327,0.020268717595163365,0.01575727769618181,5.0
history_only,0.8,short,Random Forest,ALL_MEAN,0.9178006673442912,0.8120662909966535,0.6447183423374389,0.7186878635873736,,0.16372651290203363,0.007298962017405337,0.008228866830124129,0.020126514172576403,0.015471000668975311,5.0
history_only,0.8,medium,Naive (always 'not congested'),25,0.8452714886796233,0.0,0.0,0.0,19964.0,0.15472851132037668,,,,,
history_only,0.8,medium,Naive (persistence),25,0.8770787417351232,0.6026511477529907,0.6034315312398835,0.6030410870268521,19964.0,0.15472851132037668,,,,,
history_only,0.8,medium,Logistic Regression,25,0.8861951512722901,0.7093798052280882,0.4480414373583684,0.5492063492063493,19964.0,0.15472851132037668,,,,,
history_only,0.8,medium,Random Forest,25,0.8867962332197956,0.7164490861618799,0.44415668501133054,0.548361310951239,19964.0,0.15472851132037668,,,,,
history_only,0.8,medium,Naive (always 'not congested'),26,0.8670908271128701,0.0,0.0,0.0,19961.0,0.13290917288712992,,,,,
history_only,0.8,medium,Naive (persistence),26,0.8925905515755723,0.5962192816635161,0.5944214097248398,0.5953189882974708,19961.0,0.13290917288712992,,,,,
history_only,0.8,medium,Logistic Regression,26,0.9070687841290517,0.7518939393939394,0.4489257444402563,0.5621902289355676,19961.0,0.13290917288712992,,,,,
history_only,0.8,medium,Random Forest,26,0.9073693702720305,0.7583547557840618,0.44477949491142105,0.5607032549299121,19961.0,0.13290917288712992,,,,,
history_only,0.8,medium,Naive (always 'not congested'),27,0.829585858080024,0.0,0.0,0.0,19969.0,0.17041414191997598,,,,,
history_only,0.8,medium,Naive (persistence),27,0.8761079673493916,0.6368994989684645,0.6350279165442256,0.6359623307828134,19969.0,0.17041414191997598,,,,,
history_only,0.8,medium,Logistic Regression,27,0.8868746557163604,0.7660465116279069,0.48398471936526594,0.593192868719611,19969.0,0.17041414191997598,,,,,
history_only,0.8,medium,Random Forest,27,0.8861234914116881,0.7661480433757661,0.47751983543931825,0.5883417813178856,19969.0,0.17041414191997598,,,,,
history_only,0.8,medium,Naive (always 'not congested'),28,0.8069120961682945,0.0,0.0,0.0,19965.0,0.1930879038317055,,,,,
history_only,0.8,medium,Naive (persistence),28,0.8684698221888304,0.6594033722438392,0.6594033722438392,0.6594033722438392,19965.0,0.1930879038317055,,,,,
history_only,0.8,medium,Logistic Regression,28,0.8796393688955673,0.7922705314009661,0.5105058365758754,0.620918125887364,19965.0,0.1930879038317055,,,,,
history_only,0.8,medium,Random Forest,28,0.879038317054846,0.7926829268292683,0.5058365758754864,0.6175771971496437,19965.0,0.1930879038317055,,,,,
history_only,0.8,medium,Naive (always 'not congested'),29,0.8323068449251415,0.0,0.0,0.0,19971.0,0.16769315507485855,,,,,
history_only,0.8,medium,Naive (persistence),29,0.8833308297030694,0.6521349656613915,0.6521349656613915,0.6521349656613915,19971.0,0.16769315507485855,,,,,
history_only,0.8,medium,Logistic Regression,29,0.8940964398377648,0.7835477941176471,0.5091071961779635,0.6171945701357466,19971.0,0.16769315507485855,,,,,
history_only,0.8,medium,Random Forest,29,0.8929447699163787,0.7817589576547231,0.5016422812779935,0.6111313204801746,19971.0,0.16769315507485855,,,,,
history_only,0.8,medium,Naive (always 'not congested'),ALL_MEAN,0.8362334229931907,0.0,0.0,0.0,,0.1637665770068093,0.019764687509440187,0.0,0.0,0.0,5.0
history_only,0.8,medium,Naive (persistence),ALL_MEAN,0.8795155825103974,0.6294616532580404,0.628883839082836,0.6291721488024733,,0.1637665770068093,0.00806312324508974,0.02565059708716859,0.025866138061861648,0.025753420222886653,5.0
history_only,0.8,medium,Logistic Regression,ALL_MEAN,0.8907748799702068,0.7606277163537096,0.4801129867835459,0.5885404285769277,,0.1637665770068093,0.00934568717389607,0.02918420225315776,0.027497666001322637,0.02874899348481896,5.0
history_only,0.8,medium,Random Forest,ALL_MEAN,0.8904544363749478,0.7630787539611398,0.47478697450310997,0.585222972965771,,0.1637665770068093,0.009537128129790462,0.026197021497097395,0.0265759938367282,0.027157923182880645,5.0
history_only,0.8,long,Naive (always 'not congested'),25,0.8453215788419155,0.0,0.0,0.0,19964.0,0.15467842115808456,,,,,
history_only,0.8,long,Naive (persistence),25,0.82563614506111,0.4364694471387003,0.4371761658031088,0.43682252062773014,19964.0,0.15467842115808456,,,,,
history_only,0.8,long,Logistic Regression,25,0.8548387096774194,0.585431654676259,0.2108160621761658,0.31,19964.0,0.15467842115808456,,,,,
history_only,0.8,long,Random Forest,25,0.8551893408134642,0.5923149015932521,0.20466321243523317,0.30421179302045726,19964.0,0.15467842115808456,,,,,
history_only,0.8,long,Naive (always 'not congested'),26,0.8665898502079055,0.0,0.0,0.0,19961.0,0.1334101497920946,,,,,
history_only,0.8,long,Naive (persistence),26,0.8502079054155603,0.4381852551984877,0.43522343221930154,0.4366993217784476,19961.0,0.1334101497920946,,,,,
history_only,0.8,long,Logistic Regression,26,0.8821201342618106,0.654690618762475,0.24633871573413443,0.35798090040927694,19961.0,0.1334101497920946,,,,,
history_only,0.8,long,Random Forest,26,0.8821201342618106,0.6601239669421488,0.23995493803980472,0.3519691545028918,19961.0,0.1334101497920946,,,,,
history_only,0.8,long,Naive (always 'not congested'),27,0.8291351594972207,0.0,0.0,0.0,19969.0,0.1708648405027793,,,,,
history_only,0.8,long,Naive (persistence),27,0.8259802694175973,0.4907161803713528,0.4879835873388042,0.4893460690668626,19969.0,0.1708648405027793,,,,,
history_only,0.8,long,Logistic Regression,27,0.8568280835294707,0.7074268567141786,0.27637749120750293,0.3974710221285564,19969.0,0.1708648405027793,,,,,
history_only,0.8,long,Random Forest,27,0.8556262206419951,0.7055167055167055,0.2661195779601407,0.3864652053628432,19969.0,0.1708648405027793,,,,,
history_only,0.8,long,Naive (always 'not congested'),28,0.8066115702479338,0.0,0.0,0.0,19965.0,0.1933884297520661,,,,,
history_only,0.8,long,Naive (persistence),28,0.8211870773854245,0.5377431906614786,0.5369075369075369,0.5373250388802489,19965.0,0.1933884297520661,,,,,
history_only,0.8,long,Logistic Regression,28,0.8489857250187829,0.7627329192546584,0.31805231805231804,0.44891244745019193,19965.0,0.1933884297520661,,,,,
history_only,0.8,long,Random Forest,28,0.8487853744052091,0.7681528662420383,0.3123543123543124,0.44411710550543176,19965.0,0.1933884297520661,,,,,
history_only,0.8,long,Naive (always 'not congested'),29,0.8322066997145862,0.0,0.0,0.0,19971.0,0.16779330028541384,,,,,
history_only,0.8,long,Naive (persistence),29,0.8368634520054078,0.5138847417139445,0.5135780364070427,0.513731343283582,19971.0,0.16779330028541384,,,,,
history_only,0.8,long,Logistic Regression,29,0.8634019328025637,0.7229778095919828,0.3014025663980901,0.42544229149115415,19971.0,0.16779330028541384,,,,,
history_only,0.8,long,Random Forest,29,0.8628511341445095,0.7266666666666667,0.2927484333034915,0.41735800893426933,19971.0,0.16779330028541384,,,,,
history_only,0.8,long,Naive (always 'not congested'),ALL_MEAN,0.8359729717019124,0.0,0.0,0.0,,0.16402702829808768,0.01973738625390758,0.0,0.0,0.0,5.0
history_only,0.8,long,Naive (persistence),ALL_MEAN,0.8319749698570199,0.48339976301679277,0.4821737517351588,0.4827848587273742,,0.16402702829808768,0.01047695522494351,0.04045461230296049,0.04060759970040941,0.040525988891257206,5.0
history_only,0.8,long,Logistic Regression,ALL_MEAN,0.8612349170580094,0.6866519717999108,0.2705974307136423,0.3879613322958359,,0.16402702829808768,0.01141282271048417,0.06132952565723185,0.03846200486934325,0.04937021484847231,5.0
history_only,0.8,long,Random Forest,ALL_MEAN,0.8609144408533977,0.6905550213921623,0.2631680948185965,0.3808242534651787,,0.16402702829808768,0.011500334866529332,0.06021046197242401,0.03811735453416065,0.04914184892307944,5.0
history_only,0.8,extra_long,Naive (always 'not congested'),25,0.8453215788419155,0.0,0.0,0.0,19964.0,0.15467842115808456,,,,,
history_only,0.8,extra_long,Naive (persistence),25,0.8490783410138248,0.5121241513094084,0.5129533678756477,0.5125384242032034,19964.0,0.15467842115808456,,,,,
history_only,0.8,extra_long,Logistic Regression,25,0.8666098978160689,0.6430976430976431,0.30926165803108807,0.4176689263065821,19964.0,0.15467842115808456,,,,,
history_only,0.8,extra_long,Random Forest,25,0.8669104387898217,0.6493416493416494,0.30343264248704666,0.4135952328404326,19964.0,0.15467842115808456,,,,,
history_only,0.8,extra_long,Naive (always 'not congested'),26,0.8668403386603878,0.0,0.0,0.0,19961.0,0.13315966133961224,,,,,
history_only,0.8,extra_long,Naive (persistence),26,0.8691949301137217,0.5088846880907373,0.5063957863054929,0.5076371864982085,19961.0,0.13315966133961224,,,,,
